,tri_Grams,Freq
8520,مکرر نہیں ہوں,1
8518,پہ حرف مکرر,1
8517,جہاں پہ حرف,1
8516,لوحِ جہاں پہ,1
8515,لیے لوحِ جہاں,1
8514,کس لیے لوحِ,1
8513,ہے کس لیے,1
8512,مٹاتا ہے کس,1
8511,کو مٹاتا ہے,1
8510,مجھ کو مٹاتا,1
8509,زمانہ مجھ کو,1
8508,رب زمانہ مجھ,1
8507,یا رب زمانہ,1
8506,میں یا رب,1
8505,ہوں میں یا,1
8504,ساغر نہیں ہوں,1
8519,حرف مکرر نہیں,1
8521,ہوں میں حد,1
8465,کرتے ہو جلدی,1
8522,میں حد چاہیے,1
8537,واسطے عزیز نہیں,1
8536,کس واسطے عزیز,1
8535,میں کس واسطے,1
8534,ہوں میں کس,1
8533,کافر نہیں ہوں,1
8532,ہوں کافر نہیں,1
8531,گناہگار ہوں کافر,1
8530,آخر گناہگار ہوں,1
8529,واسطے آخر گناہگار,1
8528,کے واسطے آخر,1
8527,عقوبت کے واسطے,1
8526,میں عقوبت کے,1
8525,سزا میں عقوبت,1
8524,چاہیے سزا میں,1
8523,حد چاہیے سزا,1
8503,و ساغر نہیں,1
8502,پیالہ و ساغر,1
8501,ہوں پیالہ و,1
8500,انسان ہوں پیالہ,1
8480,پر نہیں ہوں,1
8479,در پر نہیں,1
8478,تیرے در پر,1
8477,ہوا تیرے در,1
8476,پڑا ہوا تیرے,1
8475,دائم پڑا ہوا,1
8474,سہی دائم پڑا,1
8473,تو سہی دائم,1
8472,قضا ہے تو,1
8471,شمشیرِ قضا ہے,1
8470,تیزیِ شمشیرِ قضا,1
8469,شہرۂ تیزیِ شمشیرِ,1
8468,غالبؔ شہرۂ تیزیِ,1
8467,جلدی غالبؔ شہرۂ,1
8466,ہو جلدی غالبؔ,1
8482,ہوں میں خاک,1
8483,میں خاک ایسی,1
8484,خاک ایسی زندگی,1
8493,گردشِ مدام سے,1
8499,دل انسان ہوں,1
8498,جائے دل انسان,1
8497,نہ جائے دل,1
8496,گھبرا نہ جائے,1
8495,سے گھبرا نہ,1
8494,مدام سے گھبرا,1
8492,کیوں گردشِ مدام,1
8485,ایسی زندگی پہ,1
8491,میں کیوں گردشِ,1
8490,ہوں میں کیوں,1
8489,پتھر نہیں ہوں,1
8488,کہ پتھر نہیں,1
8487,پہ کہ پتھر,1
8486,زندگی پہ کہ,1
8387,گھائل آئے یہ,1
8385,کوچے سے گھائل,1
8234,تکرار کیا کریں,1
8289,کیا علم کہ,1
8287,ان کو کیا,1
8286,آئے ان کو,1
8285,دل آئے ان,1
8284,کہیں دل آئے,1
8283,پہ کہیں دل,1
8282,سے پہ کہیں,1
8281,بلا سے پہ,1
8280,تو بلا سے,1
8279,جائے تو بلا,1
8278,جان جائے تو,1
8277,آئے جان جائے,1
8276,بسمل آئے جان,1
8275,دمِ بسمل آئے,1
8274,قاتل دمِ بسمل,1
8273,نظارۂ قاتل دمِ,1
8288,کو کیا علم,1
8290,علم کہ کشتی,1
8271,کریں لطفِ نظارۂ,1
8291,کہ کشتی پہ,1
8306,نہیں ہم کہ,1
8305,وہ نہیں ہم,1
8304,آئے وہ نہیں,1
8303,ساحل آئے وہ,1
8302,لبِ ساحل آئے,1
8301,تا لبِ ساحل,1
8300,مرے تا لبِ,1
8299,ساتھ مرے تا,1
8298,جو ساتھ مرے,1
8297,دوست جو ساتھ,1
8296,گزری دوست جو,1
8295,کیا گزری دوست,1
8294,مری کیا گزری,1
8293,پہ مری کیا,1
8292,کشتی پہ مری,1
8272,لطفِ نظارۂ قاتل,1
8270,کیا کریں لطفِ,1
8384,اس کوچے سے,1
8251,تو ناچار کیا,1
8249,نہ پائیں تو,1
8248,پتا نہ پائیں,1
8247,تیرا پتا نہ,1
8246,گئے تیرا پتا,1
8245,رہ گئے تیرا,1
8244,چار رہ گئے,1
8243,دو چار رہ,1
8242,پہ دو چار,1
8241,مقام پہ دو,1
8240,ہر مقام پہ,1
8239,کے ہر مقام,1
8238,تھک کے ہر,1
8237,تھک تھک کے,1
8236,کریں تھک تھک,1
8235,کیا کریں تھک,1
8250,پائیں تو ناچار,1
8252,ناچار کیا کریں,1
8269,غمخوار کیا کریں,1
8253,کیا کریں کیا,1
8268,تو غمخوار کیا,1
8267,جانگداز تو غمخوار,1
8266,ہی جانگداز تو,1
8265,غم ہی جانگداز,1
8264,ہو غم ہی,1
8263,بزم ہو غم,1
8262,اہلِ بزم ہو,1
8261,خواہ اہلِ بزم,1
8260,ہوا خواہ اہلِ,1
8259,ہیں ہوا خواہ,1
8258,نہیں ہیں ہوا,1
8257,کے نہیں ہیں,1
8256,شمع کے نہیں,1
8255,کیا شمع کے,1
8254,کریں کیا شمع,1
8307,ہم کہ چلے,1
8308,کہ چلے جائیں,1
8309,چلے جائیں حرم,1
8364,تیرا ہی مگر,1
8362,کریں عکس تیرا,1
8361,نہ کریں عکس,1
8360,ہے نہ کریں,1
8359,نہ کیا ہے,1
8358,نے نہ کیا,1
8357,پری نے نہ,1
8356,حورو پری نے,1
8355,سامنا حورو پری,1
8354,آئے سامنا حورو,1
8353,شامل آئے سامنا,1
8352,کے شامل آئے,1
8351,خون کے شامل,1
8350,کئی خون کے,1
8349,بھی کئی خون,1
8348,ٹکڑے بھی کئی,1
8363,عکس تیرا ہی,1
8365,ہی مگر تیرے,1
8310,جائیں حرم کو,1
8366,مگر تیرے مقابل,1
8383,جو اس کوچے,1
8382,ہے جو اس,1
8381,زیست ان کی,1
8380,ہوئے زیست ان,1
8379,دفن ہوئے زیست,1
8378,وہیں دفن ہوئے,1
8377,کے وہیں دفن,1
8376,مر کے وہیں,1
8375,جو مر کے,1
8374,ہے جو مر,1
8371,بس ان کی,1
8370,موت بس ان,1
8369,آئے موت بس,1
8368,مقابل آئے موت,1
8367,تیرے مقابل آئے,1
8347,کے ٹکڑے بھی,1
8346,دل کے ٹکڑے,1
8345,ندیم دل کے,1
8344,آج ندیم دل,1
8325,وہ لوگ پکار,1
8324,میں وہ لوگ,1
8323,جس بزم میں,1
8322,آئیں جس بزم,1
8321,آئے آئیں جس,1
8320,منزل آئے آئیں,1
8319,کئی منزل آئے,1
8318,اکثر کئی منزل,1
8317,کے اکثر کئی,1
8316,حجاج کے اکثر,1
8315,ساتھ حجاج کے,1
8314,شیخ ساتھ حجاج,1
8313,اے شیخ ساتھ,1
8312,کو اے شیخ,1
8311,حرم کو اے,1
8326,لوگ پکار اٹھتے,1
8327,پکار اٹھتے ہیں,1
8328,اٹھتے ہیں لو,1
8337,دیدہ خوں بار,1
8343,ولے آج ندیم,1
8342,سے ولے آج,1
8341,مدت سے ولے,1
8340,ہے مدت سے,1
8339,بار ہے مدت,1
8338,خوں بار ہے,1
8336,آئے دیدہ خوں,1
8329,ہیں لو وہ,1
8335,محفل آئے دیدہ,1
8334,ہنگامۂ محفل آئے,1
8333,زنِ ہنگامۂ محفل,1
8332,برہم زنِ ہنگامۂ,1
8331,وہ برہم زنِ,1
8330,لو وہ برہم,1
7927,شادی ہے شعر,1
7925,فرقِ غم و,1
7318,بدن کے پانو,1
7525,ہو یہ فتنہ,1
7523,کس درمیاں کیوں,1
7522,کشا کس درمیاں,1
7521,کو کشا کس,1
7520,اپنے کو کشا,1
7519,تم اپنے کو,1
7518,گر تم اپنے,1
7517,کھینچو گر تم,1
7516,نہ کھینچو گر,1
7515,ہے نہ کھینچو,1
7514,کا ہے نہ,1
7513,کس کا ہے,1
7512,جرم کس کا,1
7511,دیکھو جرم کس,1
7510,شکوہ دیکھو جرم,1
7509,کا شکوہ دیکھو,1
7524,درمیاں کیوں ہو,1
7526,یہ فتنہ آدمی,1
7507,جذبِ دل کا,1
7527,فتنہ آدمی کی,1
7542,کا آسماں کیوں,1
7541,اس کا آسماں,1
7540,دشمن اس کا,1
7539,کے دشمن اس,1
7538,جس کے دشمن,1
7537,دوست جس کے,1
7536,تم دوست جس,1
7535,ہوئے تم دوست,1
7534,ہے ہوئے تم,1
7533,کم ہے ہوئے,1
7532,کو کیا کم,1
7531,ویرانی کو کیا,1
7530,خانہ ویرانی کو,1
7529,کی خانہ ویرانی,1
7528,آدمی کی خانہ,1
7508,دل کا شکوہ,1
7506,ہے جذبِ دل,1
7544,کیوں ہو یہی,1
7487,نہیں ہیں پر,1
7485,دل میں نہیں,1
7484,ہم دل میں,1
7483,ہو ہم دل,1
7482,سکتے ہو ہم,1
7481,کہہ سکتے ہو,1
7480,یہ کہہ سکتے,1
7479,ہو یہ کہہ,1
7477,آشیاں کیوں ہو,1
7476,میرا آشیاں کیوں,1
7475,وہ میرا آشیاں,1
7474,بجلی وہ میرا,1
7473,کل بجلی وہ,1
7472,پہ کل بجلی,1
7471,جس پہ کل,1
7470,ہے جس پہ,1
7486,میں نہیں ہیں,1
7488,ہیں پر یہ,1
7505,غلط ہے جذبِ,1
7489,پر یہ بتلاؤ,1
7504,ہو غلط ہے,1
7503,کیوں ہو غلط,1
7502,نہاں کیوں ہو,1
7501,سے نہاں کیوں,1
7500,آنکھوں سے نہاں,1
7499,تو آنکھوں سے,1
7498,ہو تو آنکھوں,1
7497,تم ہو تو,1
7496,تمھیں تم ہو,1
7495,میں تمھیں تم,1
7494,دل میں تمھیں,1
7493,جب دل میں,1
7492,کہ جب دل,1
7491,بتلاؤ کہ جب,1
7490,یہ بتلاؤ کہ,1
7543,آسماں کیوں ہو,1
7545,ہو یہی ہے,1
7924,کو فرقِ غم,1
7601,سے وہ تجھ,1
7599,مہر کہنے سے,1
7598,بے مہر کہنے,1
7597,تیرے بے مہر,1
7596,غالبؔ تیرے بے,1
7595,تو غالبؔ تیرے,1
7594,سے تو غالبؔ,1
7593,طعنوں سے تو,1
7592,کیا طعنوں سے,1
7591,کام کیا طعنوں,1
7590,ہے کام کیا,1
7589,چاہتا ہے کام,1
7588,نکالا چاہتا ہے,1
7587,ہو نکالا چاہتا,1
7586,کیوں ہو نکالا,1
7585,ہاں کیوں ہو,1
7600,کہنے سے وہ,1
7602,وہ تجھ پر,1
7583,کہیو کہ ہاں,1
7603,تجھ پر مہرباں,1
7618,کہ پھولوں میں,1
7617,داغ کہ پھولوں,1
7616,وہ داغ کہ,1
7615,میں وہ داغ,1
7614,ہوں میں وہ,1
7613,بہار ہوں میں,1
7612,اخلاقِ بہار ہوں,1
7611,آئینۂ اخلاقِ بہار,1
7610,بہم آئینۂ اخلاقِ,1
7609,گل بہم آئینۂ,1
7608,و گل بہم,1
7607,ہو لالہ و,1
7606,کیوں ہو لالہ,1
7605,مہرباں کیوں ہو,1
7604,پر مہرباں کیوں,1
7584,کہ ہاں کیوں,1
7582,پھر کہیو کہ,1
7546,یہی ہے آزمانا,1
7563,امتحاں کیوں ہو,1
7561,تو میرا امتحاں,1
7560,تم تو میرا,1
7559,جب تم تو,1
7558,لیے جب تم,1
7557,ہو لیے جب,1
7556,کے ہو لیے,1
7555,عدو کے ہو,1
7554,ہیں عدو کے,1
7553,کہتے ہیں عدو,1
7552,کو کہتے ہیں,1
7551,کس کو کہتے,1
7550,ستانا کس کو,1
7549,تو ستانا کس,1
7548,آزمانا تو ستانا,1
7547,ہے آزمانا تو,1
7562,میرا امتحاں کیوں,1
7564,کیوں ہو کہا,1
7581,ہو پھر کہیو,1
7565,ہو کہا تم,1
7580,کہتے ہو پھر,1
7579,ہو سچ کہتے,1
7578,کہتے ہو سچ,1
7577,بجا کہتے ہو,1
7576,رسوائی بجا کہتے,1
7575,میں رسوائی بجا,1
7574,ملنے میں رسوائی,1
7573,کے ملنے میں,1
7572,غیر کے ملنے,1
7571,ہو غیر کے,1
7570,کیوں ہو غیر,1
7569,کہ کیوں ہو,1
7568,نے کہ کیوں,1
7567,تم نے کہ,1
7566,کہا تم نے,1
7469,گری ہے جس,1
7468,ہمدم گری ہے,1
7467,ڈر ہمدم گری,1
7373,دل کوئی نوا,1
7371,دے کے دل,1
7370,کو دے کے,1
7369,کسی کو دے,1
7368,ہے کسی کو,1
7367,پیرایہ ہے کسی,1
7366,مرے پیرایہ ہے,1
7365,کا مرے پیرایہ,1
7364,سراپا کا مرے,1
7363,گل سراپا کا,1
7362,مثلِ گل سراپا,1
7361,زخم مثلِ گل,1
7360,کہوں زخم مثلِ,1
7359,الفت کہوں زخم,1
7358,مشاطۂ الفت کہوں,1
7357,کو مشاطۂ الفت,1
7372,کے دل کوئی,1
7374,کوئی نوا سنجِ,1
7355,تیغ یار کو,1
7375,نوا سنجِ فغاں,1
7390,میں زباں کیوں,1
7389,منہ میں زباں,1
7388,پھر منہ میں,1
7387,تو پھر منہ,1
7386,میں تو پھر,1
7385,سینہ میں تو,1
7384,ہی سینہ میں,1
7383,دل ہی سینہ,1
7382,جب دل ہی,1
7381,ہو جب دل,1
7380,نہ ہو جب,1
7379,ہو نہ ہو,1
7378,کیوں ہو نہ,1
7377,فغاں کیوں ہو,1
7376,سنجِ فغاں کیوں,1
7356,یار کو مشاطۂ,1
7354,نہ تیغ یار,1
7466,نہ ڈر ہمدم,1
7335,شیریں سخن کے,1
7333,کے خسروِ شیریں,1
7332,دھو کے خسروِ,1
7331,ہوں دھو کے,1
7330,پیتا ہوں دھو,1
7329,ہو پیتا ہوں,1
7328,نہ ہو پیتا,1
7327,مزا نہ ہو,1
7326,کر مزا نہ,1
7325,کیوں کر مزا,1
7324,میں کیوں کر,1
7323,کلام میں کیوں,1
7322,میرے کلام میں,1
7321,غالب میرے کلام,1
7320,پانو غالب میرے,1
7319,کے پانو غالب,1
7334,خسروِ شیریں سخن,1
7336,سخن کے پانو,1
7353,کیوں نہ تیغ,1
7337,کے پانو فصل,1
7352,ہے کیوں نہ,1
7351,سرمایہ ہے کیوں,1
7350,شفق سرمایہ ہے,1
7349,سے شفق سرمایہ,1
7348,گل سے شفق,1
7347,نظارۂ گل سے,1
7346,دولتِ نظارۂ گل,1
7345,جنوں دولتِ نظارۂ,1
7344,نگاہانِ جنوں دولتِ,1
7343,خونیں نگاہانِ جنوں,1
7342,دیدۂ خونیں نگاہانِ,1
7341,میں دیدۂ خونیں,1
7340,گل میں دیدۂ,1
7339,فصل گل میں,1
7338,پانو فصل گل,1
7391,زباں کیوں ہو,1
7392,کیوں ہو وہ,1
7393,ہو وہ اپنی,1
7448,تو پھر اے,1
7446,پھوڑنا ٹھہرا تو,1
7445,سر پھوڑنا ٹھہرا,1
7444,جب سر پھوڑنا,1
7443,عشق جب سر,1
7442,کا عشق جب,1
7441,کہاں کا عشق,1
7440,کیسی کہاں کا,1
7439,وفا کیسی کہاں,1
7438,ہو وفا کیسی,1
7437,کیوں ہو وفا,1
7436,داں کیوں ہو,1
7435,راز داں کیوں,1
7434,میرا راز داں,1
7433,وہ میرا راز,1
7432,کی وہ میرا,1
7447,ٹھہرا تو پھر,1
7449,پھر اے سنگ,1
7394,وہ اپنی خو,1
7450,اے سنگ دل,1
7465,کہتے نہ ڈر,1
7464,چمن کہتے نہ,1
7463,رودادِ چمن کہتے,1
7462,سے رودادِ چمن,1
7461,مجھ سے رودادِ,1
7460,میں مجھ سے,1
7459,قفس میں مجھ,1
7458,ہو قفس میں,1
7457,کیوں ہو قفس,1
7456,آستاں کیوں ہو,1
7455,سنگِ آستاں کیوں,1
7454,ہی سنگِ آستاں,1
7453,تیرا ہی سنگِ,1
7452,دل تیرا ہی,1
7451,سنگ دل تیرا,1
7431,غم کی وہ,1
7430,جو غم کی,1
7429,تاب جو غم,1
7428,لاوے تاب جو,1
7409,کیا پوچھیں کہ,1
7408,کے کیا پوچھیں,1
7407,بن کے کیا,1
7406,سر بن کے,1
7405,سبک سر بن,1
7404,چھوڑیں سبک سر,1
7403,کیوں چھوڑیں سبک,1
7402,وضع کیوں چھوڑیں,1
7401,اپنی وضع کیوں,1
7400,ہم اپنی وضع,1
7399,گے ہم اپنی,1
7398,چھوڑیں گے ہم,1
7397,نہ چھوڑیں گے,1
7396,خو نہ چھوڑیں,1
7395,اپنی خو نہ,1
7410,پوچھیں کہ ہم,1
7411,کہ ہم سے,1
7412,ہم سے سر,1
7421,رسوا لگے آگ,1
7427,نہ لاوے تاب,1
7426,کو نہ لاوے,1
7425,محبت کو نہ,1
7424,اس محبت کو,1
7423,آگ اس محبت,1
7422,لگے آگ اس,1
7420,نے رسوا لگے,1
7413,سے سر گراں,1
7419,غمخوار نے رسوا,1
7418,کیا غمخوار نے,1
7417,ہو کیا غمخوار,1
7416,کیوں ہو کیا,1
7415,گراں کیوں ہو,1
7414,سر گراں کیوں,1
7619,پھولوں میں بسایا,1
7620,میں بسایا ہے,1
7621,بسایا ہے مجھے,1
7829,کیا دھرا ہے,1
7827,بحر یاں کیا,1
7826,وجودِ بحر یاں,1
7825,پر وجودِ بحر,1
7824,صُوَر پر وجودِ,1
7823,نمودِ صُوَر پر,1
7822,مشتمل نمودِ صُوَر,1
7821,ہے مشتمل نمودِ,1
7820,میں ہے مشتمل,1
7819,حساب میں ہے,1
7818,کس حساب میں,1
7817,ہے کس حساب,1
7816,مشاہدہ ہے کس,1
7815,پھر مشاہدہ ہے,1
7814,ہوں پھر مشاہدہ,1
7813,حیراں ہوں پھر,1
7828,یاں کیا دھرا,1
7830,دھرا ہے قطرہ,1
7811,ایک ہے حیراں,1
7831,ہے قطرہ و,1
7846,سہی ہیں کتنے,1
7845,سے سہی ہیں,1
7844,ہی سے سہی,1
7843,اپنے ہی سے,1
7842,ہے اپنے ہی,1
7841,ناز ہے اپنے,1
7840,اداے ناز ہے,1
7839,اک اداے ناز,1
7838,شرم اک اداے,1
7837,میں شرم اک,1
7836,حباب میں شرم,1
7835,و حباب میں,1
7834,موج و حباب,1
7833,و موج و,1
7832,قطرہ و موج,1
7812,ہے حیراں ہوں,1
7810,مشہود ایک ہے,1
7773,عمر کہاں دیکھیے,1
7791,حقیقت سے بعد,1
7789,کو اپنی حقیقت,1
7788,مجھ کو اپنی,1
7787,ہی مجھ کو,1
7786,اتنا ہی مجھ,1
7785,میں اتنا ہی,1
7784,رکاب میں اتنا,1
7783,پاہے رکاب میں,1
7782,نہ پاہے رکاب,1
7781,ہے نہ پاہے,1
7780,پر ہے نہ,1
7779,باگ پر ہے,1
7778,ہاتھ باگ پر,1
7777,نے ہاتھ باگ,1
7776,تھمے نے ہاتھ,1
7775,دیکھیے تھمے نے,1
7790,اپنی حقیقت سے,1
7792,سے بعد ہے,1
7809,و مشہود ایک,1
7793,بعد ہے جتنا,1
7808,شاہد و مشہود,1
7807,و شاہد و,1
7806,شہود و شاہد,1
7805,اصلِ شہود و,1
7804,میں اصلِ شہود,1
7803,تاب میں اصلِ,1
7802,و تاب میں,1
7801,پیچ و تاب,1
7800,ہوں پیچ و,1
7799,سے ہوں پیچ,1
7798,غیر سے ہوں,1
7797,وہمِ غیر سے,1
7796,کہ وہمِ غیر,1
7795,جتنا کہ وہمِ,1
7794,ہے جتنا کہ,1
7847,ہیں کتنے بے,1
7848,کتنے بے حجاب,1
7849,بے حجاب کہ,1
7906,ہو تکلف برطرف,1
7904,اندازِ تغافل ہو,1
7903,موقوفِ اندازِ تغافل,1
7902,اگر موقوفِ اندازِ,1
7901,حسن اگر موقوفِ,1
7900,کمالِ حسن اگر,1
7899,میں کمالِ حسن,1
7898,بوتراب میں کمالِ,1
7897,بندگیِ بوتراب میں,1
7896,ہوں بندگیِ بوتراب,1
